,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
704,Chinatown,38.89915120000001,-77.02013527,Pi Pizzeria,4e562f4cc65be3cea4621714,38.897168236459606,-77.02465832233429,Pizza Place
705,Chinatown,38.89915120000001,-77.02013527,sweetgreen,50326b53e4b0bf3e6b821f75,38.9033073,-77.018647,Salad Place
706,Chinatown,38.89915120000001,-77.02013527,Eye Street Cellars,53617ffc498e43d4e75f29a2,38.90130436350334,-77.01720093291088,Wine Shop
707,Chinatown,38.89915120000001,-77.02013527,"Renaissance Washington, DC Downtown Hotel",4ac2058af964a520ce9720e3,38.901684,-77.0238327,Hotel
708,Chinatown,38.89915120000001,-77.02013527,The Bar Method,4e0b5cf4483bb906b6b15479,38.899649,-77.024407,Gym / Fitness Center
709,Chinatown,38.89915120000001,-77.02013527,Alta Strada,56ecad4f498e640591fe0207,38.90278754804728,-77.01825588941574,Italian Restaurant
710,Chinatown,38.89915120000001,-77.02013527,Five Guys,4a50ee92f964a52044b01fe3,38.899643,-77.0234657,Burger Joint
711,Chinatown,38.89915120000001,-77.02013527,Kimpton Hotel Monaco Washington DC,4b82fbeff964a520e4f030e3,38.896751,-77.022487,Hotel
712,Chinatown,38.89915120000001,-77.02013527,barmini by José Andrés,5110535dfe7050d46b5175cb,38.896254767585,-77.02388112385287,Cocktail Bar
713,Chinatown,38.89915120000001,-77.02013527,Pitango Gelato,4bf6cefc5efe2d7f90ca6734,38.89518508943976,-77.02171593904495,Ice Cream Shop
714,Chinatown,38.89915120000001,-77.02013527,City Segway Tours/Capital City Bike Tours,4bf06ebb6f8aa5939ae1c13c,38.898180852568686,-77.0239337107835,Tour Provider
715,Chinatown,38.89915120000001,-77.02013527,Red Velvet Cupcakery,4a381666f964a520b39e1fe3,38.896347,-77.021822,Cupcake Shop
716,Chinatown,38.89915120000001,-77.02013527,Woolly Mammoth Theatre Company,4a6c6da2f964a52086d01fe3,38.89493040759938,-77.02136188745499,Theater
717,Chinatown,38.89915120000001,-77.02013527,The Carnegie Library at Mount Vernon Square,4fd747dfe4b07c8906297d3c,38.902579173856985,-77.02294764131388,Building
718,Chinatown,38.89915120000001,-77.02013527,Hampton Inn by Hilton,4b550f82f964a520abd927e3,38.901783953241576,-77.01946502923761,Hotel
719,Chinatown,38.89915120000001,-77.02013527,Luce Foundation Reading Room at tha National Art and Portrait Gallery,4c322b1916adc9285aaec19c,38.89773789498928,-77.02391238701837,Art Museum
720,Chinatown,38.89915120000001,-77.02013527,Ottoman Taverna,5723657e498e11c97d95f9e9,38.90172926443825,-77.01637297868729,Turkish Restaurant
721,Chinatown,38.89915120000001,-77.02013527,Oyamel Cocina Mexicana,4a667bf9f964a520a4c81fe3,38.89491996979955,-77.02171862125395,Mexican Restaurant
722,Chinatown,38.89915120000001,-77.02013527,Renaissance Downtown Concierge Lounge,4e89a1a39a52f9bbd0e733dd,38.9017737271903,-77.02353781050388,American Restaurant
723,Chinatown,38.89915120000001,-77.02013527,China Chilcano,54a7101c498eb46943224c11,38.895425,-77.022176,Peruvian Restaurant
724,Chinatown,38.89915120000001,-77.02013527,Centrolina,555fa470498efbaa5d7894a5,38.9002660100343,-77.0254173874855,Italian Restaurant
725,Chinatown,38.89915120000001,-77.02013527,DBGB Kitchen and Bar,53ce74e7498ee536a98f1940,38.89997794784029,-77.02500700950623,French Restaurant
726,Chinatown,38.89915120000001,-77.02013527,Busboys and Poets,5b8f5ad8464d65002c541ae9,38.902457,-77.018107,American Restaurant
727,Chinatown,38.89915120000001,-77.02013527,Succotash,59b71bcb1499466c7ae06b13,38.89752562411941,-77.02478018637784,Southern / Soul Food Restaurant
728,Chinatown,38.89915120000001,-77.02013527,Cuba Libre,4bd22974a8b3a593474d675f,38.89997377301732,-77.02373564243317,Cuban Restaurant
729,Chinatown,38.89915120000001,-77.02013527,City Tap House Penn Quarter,528fe1a5498eba71d4957543,38.90109094692106,-77.02370077371597,American Restaurant
730,Chinatown,38.89915120000001,-77.02013527,Louis Vuitton,55d51ad7498e0b398860d653,38.90041469410528,-77.02517375214961,Leather Goods Store
731,Chinatown,38.89915120000001,-77.02013527,Mandu,4d39f3890edc594184d58dec,38.902758325437524,-77.01792061328888,Korean Restaurant
732,Chinatown,38.89915120000001,-77.02013527,Ella's Wood-Fired Pizza,4a85fb08f964a520eaff1fe3,38.897844581305094,-77.02421844005585,Pizza Place
733,Chinatown,38.89915120000001,-77.02013527,Escape the Room DC,5636ae4d498eb4858456264f,38.89513513339035,-77.02193144921121,General Entertainment
734,Chinatown,38.89915120000001,-77.02013527,Cedar,4a581af5f964a52066b71fe3,38.89615616284802,-77.02339925845178,New American Restaurant
735,Chinatown,38.89915120000001,-77.02013527,Potbelly Sandwich Shop,54625274498ea04a2059252c,38.899972,-77.022419,Sandwich Place
736,Chinatown,38.89915120000001,-77.02013527,Burberry,53ecdccf498e1a57e52e3c68,38.90099670143684,-77.02530649015806,Boutique
737,Chinatown,38.89915120000001,-77.02013527,Hermès,5581d583498e1bf4e7c1f6f3,38.900121,-77.025389,Clothing Store
738,Chinatown,38.89915120000001,-77.02013527,Starbucks,5b27a79497cf5a002cc4af41,38.90145,-77.023415,Coffee Shop
739,Stronghold,38.92577558,-77.00776741,Fairway Market,4b565191f964a520000b28e3,38.922528,-77.008728,Grocery Store
740,Stronghold,38.92577558,-77.00776741,McMillan Park Reservoir,4e4195768130d0f89744065e,38.92624733426845,-77.01212167739868,Park
741,Stronghold,38.92577558,-77.00776741,OoH DaT ChiCkeN,5159c9b719a9bc8f526dc015,38.92636721576967,-77.01145628082081,Food Truck
742,Stronghold,38.92577558,-77.00776741,Trinity Campus Deli,4f29dc14e4b07e41d8b8181b,38.92727167536555,-77.004448884408,Deli / Bodega
743,Stronghold,38.92577558,-77.00776741,Gym @ The Cloisters,4c91327e104a9521bec7eaa9,38.92832570332697,-77.00559274438534,Gym / Fitness Center
744,Stronghold,38.92577558,-77.00776741,Trinity Gym,4b42913ff964a520b8d625e3,38.92729207985316,-77.00291254460367,Gym
745,Stronghold,38.92577558,-77.00776741,Edgewood Tennis Courts,51f85753498ef1a66a9a721c,38.92530679628747,-77.00236081579406,Tennis Court
746,South Central,38.92398546,-76.96504312,Body Bliss Therapy,4f4686d0e4b03de98956528d,38.924029,-76.96697,Massage Studio
747,South Central,38.92398546,-76.96504312,7-Eleven,4bcfa981046076b0fed76e71,38.9271863155929,-76.9634462893009,Convenience Store
748,South Central,38.92398546,-76.96504312,Anacostia River Park,4f723b3be4b062fe7b9c7edf,38.92360713852199,-76.96129326998967,Park
749,South Central,38.92398546,-76.96504312,Dakota park,4fd531efe4b0211979cbdcf8,38.922374831253464,-76.96185029697153,Playground
750,South Central,38.92398546,-76.96504312,The Brick Yard,4fc6d041e4b06af1d0c1c7a9,38.927335,-76.965436,Playground
751,South Central,38.92398546,-76.96504312,Rufus Auto Parts & Restoration,573c88b9498e4eb3e980364e,38.92750549316406,-76.96287536621094,Home Service
752,South Central,38.92398546,-76.96504312,Power Nightclub,599131a0826444188ddcd860,38.921363830566406,-76.96878814697266,Nightclub
753,Langston,38.90133626,-76.97236709,Hip Hop Fish & Chicken,53b03c4e498e13cc8b1339d6,38.897901,-76.972726,Fried Chicken Joint
754,Langston,38.90133626,-76.97236709,ALDI,4ebf42e4754a390d243c1c89,38.901558100715874,-76.97802141308784,Grocery Store
755,Langston,38.90133626,-76.97236709,Langston Golf Course,4b5200b5f964a520896027e3,38.89853503811906,-76.96969570727603,Golf Course
756,Langston,38.90133626,-76.97236709,Wendy’s,4e4df8bcbd4101d0d79f5d57,38.900352000000005,-76.974422,Fast Food Restaurant
757,Langston,38.90133626,-76.97236709,Spingarn High School Gym,4e1896d9fa7619464592c095,38.89962135471581,-76.97108228681111,Gym
758,Langston,38.90133626,-76.97236709,Spingarn High School Track,4bbd142d4e069c7431559ee3,38.90103991660017,-76.96942318482309,Track
759,Langston,38.90133626,-76.97236709,Popeyes Louisiana Kitchen,4e4dfe54bd4101d0d79fcd42,38.897954,-76.972728,Fried Chicken Joint
760,Langston,38.90133626,-76.97236709,RoadSide Cafe,4c8d1904c37a6dcb2113fd7a,38.898097,-76.97392711666667,Café
761,Langston,38.90133626,-76.97236709,Hostel Capitol City,4dbd8c13a86e0e98a1fd2d55,38.897895724403355,-76.97177186608315,Hostel
762,Langston,38.90133626,-76.97236709,Silverman's Liquor,4cb62ca5589f236ade97353d,38.898169,-76.974405,Liquor Store
763,Langston,38.90133626,-76.97236709,7-Eleven,4eb695a05c5c5a53207f4370,38.8976651353921,-76.970924596626,Convenience Store
764,Langston,38.90133626,-76.97236709,26th & Benning,4da7520f43a12d0c2636ba2f,38.89785778149251,-76.97043855758264,Intersection
765,Langston,38.90133626,-76.97236709,WMATA Bus Stop 1001081,4b8521c5f964a520564d31e3,38.89891928967183,-76.97621836854569,Bus Station
766,Langston,38.90133626,-76.97236709,DC Streetcar - Oklahoma Ave/Benning Rd NE,57106f8a498eac8ccb314884,38.897826313298474,-76.97004694346703,Light Rail Station
767,Langston,38.90133626,-76.97236709,DC Streetcar - 19th St/Benning Rd NE,57106ddc498e183b9ebb4bb3,38.898915447469776,-76.97643756866454,Light Rail Station
768,Langston,38.90133626,-76.97236709,Wings N' More Wings,4c3d2406933b0f475f1de521,38.898736,-76.976679,Chinese Restaurant
769,Downtown East,38.89542816,-77.01423369,Charlie Palmer Steak,4a6f8e4af964a52080d61fe3,38.892812935519366,-77.01239007265724,Steakhouse
770,Downtown East,38.89542816,-77.01423369,National Japanese American Memorial to Patriotism in WWII,4b3e2b92f964a520199925e3,38.89449049018151,-77.01053869451475,Monument / Landmark
771,Downtown East,38.89542816,-77.01423369,National Building Museum Gift Shop,51ec3494498e89994666739b,38.89765241014926,-77.01767358008435,Gift Shop
772,Downtown East,38.89542816,-77.01423369,National Law Enforcement Officers Memorial,4abbf425f964a520a58520e3,38.89670272376477,-77.01756119728088,Monument / Landmark
773,Downtown East,38.89542816,-77.01423369,Art and Soul,4a954a29f964a520de2220e3,38.8954806,-77.01080069999999,Southern / Soul Food Restaurant
774,Downtown East,38.89542816,-77.01423369,West Wing Cafe,4ce6845c595cb1f798b6bc14,38.89471371790026,-77.01124740160371,Deli / Bodega
775,Downtown East,38.89542816,-77.01423369,Sandwiches by Phillip,53f38c7d498ecc5862bcfe1c,38.8955838108147,-77.0123416185379,Sandwich Place
776,Downtown East,38.89542816,-77.01423369,National Building Museum,4a1fec4af964a5203c7c1fe3,38.89771688560257,-77.01765401537368,Museum
777,Downtown East,38.89542816,-77.01423369,Washington Court Hotel,4ae8d01df964a52085b221e3,38.89681041600534,-77.01107406451123,Hotel
778,Downtown East,38.89542816,-77.01423369,Wiseguy NY Pizza,509db390e4b01b9e4932c44f,38.89960847505472,-77.01596260070801,Pizza Place
779,Downtown East,38.89542816,-77.01423369,Food Truck Alley,4f049e09c512408c65d4a802,38.89731215257944,-77.00899305276528,Food Truck
780,Downtown East,38.89542816,-77.01423369,Momoyama,4a9e9e57f964a520a13a20e3,38.893172382658584,-77.01355354335563,Sushi Restaurant
781,Downtown East,38.89542816,-77.01423369,CapMacDC,4ce16893df986ea8c173ec16,38.897616507958105,-77.00969041007575,Food Truck
782,Downtown East,38.89542816,-77.01423369,Hamilton's Bar & Grill,49da7e32f964a5208d5e1fe3,38.893254077287416,-77.0134600996971,Dive Bar
783,Downtown East,38.89542816,-77.01423369,Blue Chicken,59d129a9b23dfa246f4a47f0,38.891502,-77.016852,Public Art
784,Downtown East,38.89542816,-77.01423369,Dubliner Restaurant & Pub,40b13b00f964a52056f41ee3,38.897141099032005,-77.0093911886215,Irish Pub
785,Downtown East,38.89542816,-77.01423369,Kimpton George Hotel,4a9f3100f964a520df3c20e3,38.896392,-77.009982,Hotel
786,Downtown East,38.89542816,-77.01423369,Bistro Bis,4a24be9bf964a5203e7e1fe3,38.896234545952645,-77.00971880922093,French Restaurant
787,Downtown East,38.89542816,-77.01423369,Corner Bakery Cafe,519189ac498e472c97c6250e,38.896347,-77.009279,Bakery
788,Downtown East,38.89542816,-77.01423369,Robert A. Taft Memorial and Carrilon,4b97dfd2f964a520d61b35e3,38.8927196473511,-77.01105415821075,Sculpture Garden
789,Downtown East,38.89542816,-77.01423369,Corner Bakery Cafe,51c36f491d9f7e73d14b8ca7,38.8966064453125,-77.00948333740234,Bakery
790,Downtown East,38.89542816,-77.01423369,Kogod's New York Deli,4aeb1acef964a52067be21e3,38.89520747779961,-77.00925313625493,Deli / Bodega
791,Downtown East,38.89542816,-77.01423369,John Marshall Park,4bb4d7a1a7059521fbc71bce,38.89329978961565,-77.01742120801387,Park
792,Downtown East,38.89542816,-77.01423369,Tapas Truck,4f9adb5be4b05e5ed6ac45e9,38.8975225775136,-77.00979163902959,Food Truck
793,Downtown East,38.89542816,-77.01423369,Kelly's Irish Times,40b13b00f964a5208ff41ee3,38.89711604908964,-77.0097827911377,Irish Pub
794,Downtown East,38.89542816,-77.01423369,Capitol Cafe,4bbb8216e5b0d13aa3216e7c,38.89290217302212,-77.01345783404058,Café
795,Downtown East,38.89542816,-77.01423369,Phoenix Park Hotel,4bd376be9854d13ab2e4fd4d,38.8970685,-77.0093693,Hotel
796,Downtown East,38.89542816,-77.01423369,Wells Fargo,4c48a0c531e41b8d4abf5035,38.8958502,-77.0093167,Bank
797,Downtown East,38.89542816,-77.01423369,Vincent R. Sombrotto Park,500847d7e4b08bd5d0335df6,38.89290982144291,-77.0125810258547,Park
798,Downtown East,38.89542816,-77.01423369,Blackstone Monument,4eb689b42c5b53141ac9a27d,38.89235447047457,-77.01517914700098,Historic Site
799,Downtown East,38.89542816,-77.01423369,Senate Reflecting Pool,51f31247498e8f8828dba5a2,38.893624165376835,-77.00923487873823,Plaza
800,Downtown East,38.89542816,-77.01423369,Roof Terrace,588e5958f5bfab372c1e7c00,38.891443,-77.016604,Art Museum
801,Shepherd Park,38.98298005,-77.03212571,Morris Miller Wine & Spirits,4bb11ac5f964a520bf7a3ce3,38.9841628657206,-77.0272042822018,Liquor Store
802,Shepherd Park,38.98298005,-77.03212571,Target,5c87fb9a1543c7002d45b419,38.984459,-77.026993,Department Store
803,Shepherd Park,38.98298005,-77.03212571,Zenith Gallery,4ec805e702d5888e9c82b9fc,38.98244688386085,-77.0345505423279,Art Gallery
804,Shepherd Park,38.98298005,-77.03212571,Tang Soo Do,4c99523c78fc236a85302c97,38.982346057891846,-77.03509211540222,Martial Arts School
805,Shepherd Park,38.98298005,-77.03212571,Andreas Fine Hats,51dc44d7498eb7f417c3dd9e,38.98512548373281,-77.02713990832419,Boutique
806,Takoma,38.9764616,-77.0215583,Takoma Wellness Center,51ad360d498e9f2a719c4900,38.97420875397099,-77.017660993786,Hospital
807,Takoma,38.9764616,-77.0215583,Horace & Dickies,4fb6ff82e4b0363b11db3a10,38.97416650171558,-77.01803345756116,Southern / Soul Food Restaurant
808,Takoma,38.9764616,-77.0215583,Evolve Vegan Restaurant,541b60e1498eebd477836ba2,38.97479060886821,-77.01786377350518,Vegetarian / Vegan Restaurant
809,Takoma,38.9764616,-77.0215583,Teddy's Roti Shop,4ada0beaf964a520bb1d21e3,38.97872873893781,-77.02652306106702,Caribbean Restaurant
810,Takoma,38.9764616,-77.0215583,Takoma Station Tavern,40b13b00f964a52007f51ee3,38.97420991427365,-77.01821365095404,Music Venue
811,Takoma,38.9764616,-77.0215583,Soupergirl,4e601b15d4c06542a9ed5524,38.97506288377996,-77.01707992859679,Vegetarian / Vegan Restaurant
812,Takoma,38.9764616,-77.0215583,S&S Liquor,4bae184df964a5207c833be3,38.97450211432952,-77.01791648490703,Liquor Store
813,Takoma,38.9764616,-77.0215583,Sassy Nail Salon & Spa,4b1d9eadf964a520271324e3,38.97409512357258,-77.01803962589261,Spa
814,Takoma,38.9764616,-77.0215583,Gym @ Gables Takoma Park,4ed41f8b4fc68d9eb4b936eb,38.975625,-77.018826,Gym
815,Takoma,38.9764616,-77.0215583,WMATA Bus Bay C | Takoma Metro Station (52/53/54),4efe8580e5faf2869a949bdf,38.9756693147557,-77.01799652713392,Bus Station
816,Takoma,38.9764616,-77.0215583,Upper Portal Park,51842c80498e995ad127186a,38.97853387154387,-77.01893001588671,Park
817,Takoma,38.9764616,-77.0215583,Takoma Splash Park,53b47b37498ed9a71e94f145,38.976053,-77.017625,Park
818,Takoma,38.9764616,-77.0215583,Aikido Shobukan Dojo,4c33c627a0ced13a0b39176e,38.973943,-77.018949,Martial Arts School
819,Takoma,38.9764616,-77.0215583,MamaSita Studios,4b7c914ef964a5207a9b2fe3,38.973988,-77.018348,Gym / Fitness Center
820,Takoma,38.9764616,-77.0215583,Spark Fitness,578032a7498e9779e954343a,38.97381508913498,-77.01847314834595,Gym / Fitness Center
821,Takoma,38.9764616,-77.0215583,Fourth Street Market,4f6f645ee4b0541c6336380b,38.97384011199986,-77.01823711395264,Convenience Store
822,Takoma,38.9764616,-77.0215583,Donut Run,5ff09c1165a54c5561348fe4,38.9738,-77.018196,Donut Shop
823,Takoma,38.9764616,-77.0215583,The Spice Suite,55ea399d498e5d9df400695f,38.97385669871988,-77.01810135389529,Herbs & Spices Store
824,Takoma,38.9764616,-77.0215583,"WMATA Bus Stop #1002836 (70, 71, 79, K1)",4d3d6790457cb60cac83f7a4,38.97575850531916,-77.02673435211182,Bus Station
825,Takoma,38.9764616,-77.0215583,Cheerz Sports Grill,53854b6d498e4caf749308bc,38.978505,-77.026139,Dive Bar
826,Takoma,38.9764616,-77.0215583,Spicy Delight,4bd9ce1fd2cbc9287af5d1ad,38.974853,-77.016592,Caribbean Restaurant
827,Takoma,38.9764616,-77.0215583,Lucky Ginger,4b05d9d1f964a5205ee422e3,38.978876,-77.026203,Chinese Restaurant
828,Takoma,38.9764616,-77.0215583,Belle Ziegler Park,4cc73694f2d43704dc07c76c,38.98082527447176,-77.02049893560192,Park
829,Lamond Riggs,38.96506973,-77.00644505,Redbox,4e31c4302fb6ede816e37a35,38.963232,-77.010702,Video Store
830,Lamond Riggs,38.96506973,-77.00644505,Avis Car Rental,556cdc73498e976d79196657,38.96166,-77.009718,Rental Car Location
831,Lamond Riggs,38.96506973,-77.00644505,Budget Car Rental,554e5414498e8688bcbb6ad6,38.961689,-77.009794,Rental Car Location
832,Lamond Riggs,38.96506973,-77.00644505,7-Eleven,4c421462da3dc928b3efc9b9,38.9630189835163,-77.0106866955758,Convenience Store
833,Lamond Riggs,38.96506973,-77.00644505,Shop Rite Liquors,4bf295431cd9d13aa7cded76,38.96682041195636,-77.00120123620098,Smoke Shop
834,Lamond Riggs,38.96506973,-77.00644505,Lamond Recreation Center,4de8ceafd4c0faa56437731a,38.96745923670795,-77.0080088723216,Baseball Field
835,Lamond Riggs,38.96506973,-77.00644505,K6 Bus Stop,4dbfff0f043706a0320aa88f,38.96235463807026,-77.00505440837095,Bus Station
836,Lamond Riggs,38.96506973,-77.00644505,Shell,4c0c6976d64c0f47a644255d,38.96523459,-77.00241242,Gas Station
837,Lamond Riggs,38.96506973,-77.00644505,Maryland / Washington Border,5c97c281a30619002cabf6e3,38.965686,-77.00245,State / Provincial Park
838,Lamond Riggs,38.96506973,-77.00644505,takoma park liquors,4c595e947b04952109da881f,38.965102,-77.00208,Liquor Store
839,Lamond Riggs,38.96506973,-77.00644505,DC Dynasty,50f48b66e4b0ec32e14a2626,38.9612375708712,-77.00756458253467,Baseball Field
840,Lamond Riggs,38.96506973,-77.00644505,Blair Liquors,4ee2b65c9adf3982fdcfc039,38.96450424194336,-77.01155090332031,Liquor Store
841,Lamond Riggs,38.96506973,-77.00644505,M&M Appliance,4f11d9a7e4b0253d4d2f52d6,38.96483,-77.01173,Construction & Landscaping
842,Petworth,38.94303913,-77.02401733,Timber Pizza Company,576f29da498e091a4ef1bc1c,38.94206438058358,-77.02384024858475,Pizza Place
843,Petworth,38.94303913,-77.02401733,Himitsu,581a98e76d881109c942976f,38.941913652256424,-77.02458026263831,Japanese Restaurant
844,Petworth,38.94303913,-77.02401733,Petworth Citizen & Reading Room,523f7ba5498e0b3dde3552de,38.94206020823616,-77.0244812965393,Bar
845,Petworth,38.94303913,-77.02401733,Yes! Organic Market,4ad3adf8f964a52094e520e3,38.9409576595204,-77.0254664849593,Grocery Store
846,Petworth,38.94303913,-77.02401733,Safari DC Restaurant & Lounge,510079ece4b0d01b4003f7f6,38.9432270587178,-77.02611711759585,Lounge
847,Petworth,38.94303913,-77.02401733,Cinder BBQ,5ca1288e32b61d002cf14cd4,38.941856,-77.023575,BBQ Joint
848,Petworth,38.94303913,-77.02401733,Petworth Farmers Market,4c2e693416adc9285dd6bb9c,38.941242824602384,-77.02514934163698,Farmers Market
849,Petworth,38.94303913,-77.02401733,Fia's Fabulous Finds,50885ae5e41207dffbf147c7,38.941744,-77.023736,Thrift / Vintage Store
850,Petworth,38.94303913,-77.02401733,Qualia Coffee,4ad51c5cf964a520ee0121e3,38.939183316230334,-77.02454030513763,Coffee Shop
851,Petworth,38.94303913,-77.02401733,Homestead,57686c54498e741bfe23292d,38.93912281471018,-77.02453225851059,New American Restaurant
852,Petworth,38.94303913,-77.02401733,Taqueria del Barrio,58d85e8924ca6a01654768a6,38.94199089789243,-77.0242389206399,Mexican Restaurant
853,Petworth,38.94303913,-77.02401733,Grant Circle,4b55abb7f964a52039eb27e3,38.94312206273827,-77.01923489570618,Plaza
854,Petworth,38.94303913,-77.02401733,El Torogoz,46b17ec6f964a5209b491fe3,38.942589,-77.024814,Latin American Restaurant
855,Petworth,38.94303913,-77.02401733,Pizza Hut,4bd9031267b49c74e47e2214,38.942224,-77.025362,Pizza Place
856,Petworth,38.94303913,-77.02401733,Shell,4f42b326d4f2dd374e486551,38.940045,-77.025472,Gas Station
857,Petworth,38.94303913,-77.02401733,Dannie's Carry Out,4e4e6064bd4101d0d7a8cb02,38.94174582848368,-77.0245962914808,Chinese Restaurant
858,Brightwood Park,38.95574765,-77.02487139,Crown Bakery,4d65a544e07aa35daeb7a08f,38.95552,-77.027672,Bakery
859,Brightwood Park,38.95574765,-77.02487139,Taqueria Distrito Federal,4c2a8d28d1a10f4792a6f664,38.9563654771721,-77.02445867436838,Taco Place
860,Brightwood Park,38.95574765,-77.02487139,ANXO Cidery & Tasting Room,5924f207db2aeb6a896ec3c5,38.95689841288147,-77.02284700046556,Bar
861,Brightwood Park,38.95574765,-77.02487139,Tony's Place,4c46fe790f5aa593334c7c76,38.9564304771094,-77.02199447696107,Breakfast Spot
862,Brightwood Park,38.95574765,-77.02487139,A Natural Motion,4c93a37bf7cfa1cdd347ac15,38.954950994759116,-77.02802801742531,Cosmetics Shop
863,Brightwood Park,38.95574765,-77.02487139,Popeyes Louisiana Kitchen,4aa05838f964a5203e3f20e3,38.95318519723914,-77.027995427001,Fried Chicken Joint
864,Brightwood Park,38.95574765,-77.02487139,Rite Aid,4ae0f26af964a520ef8321e3,38.9578123,-77.0285079,Drugstore
865,Brightwood Park,38.95574765,-77.02487139,CVS pharmacy,4bfffb60ca1920a1789eed81,38.953848431387904,-77.02742719329825,Pharmacy
866,Brightwood Park,38.95574765,-77.02487139,Centeno's,51f1c8cc498edc5ec0affb7c,38.95643534086617,-77.02524400541722,Latin American Restaurant
867,Brightwood Park,38.95574765,-77.02487139,Bank of America ATM,4b7eca0df964a5208bff2fe3,38.95510552814818,-77.0247276072614,ATM
868,Brightwood Park,38.95574765,-77.02487139,"WMATA Bus Stop #1002613 (E2, E3, E4)",4b93f59af964a520f85c34e3,38.95634219356714,-77.02560945835715,Bus Station
869,Brightwood Park,38.95574765,-77.02487139,Cheesemonster Studio,5caff8f8364d97002cd88410,38.956728999999996,-77.02293900000001,Cheese Shop
870,Brightwood Park,38.95574765,-77.02487139,Simon's Wok And Grill,4d12663f2e583704f1b6e3d1,38.956355,-77.027832,Chinese Restaurant
871,Brightwood Park,38.95574765,-77.02487139,S&G Wine and Liquors,50986ee7e4b0a9f1f9909f8b,38.95591587029018,-77.02793275202383,Liquor Store
872,Brightwood Park,38.95574765,-77.02487139,The Shadowlands,4c5cd8667f661b8d2ef6491c,38.95523892409953,-77.02174168554336,Plaza
873,Brightwood Park,38.95574765,-77.02487139,Mani's Cafe and Market,5218d5e893cd7512a33d9379,38.95472840961632,-77.02783942222595,Café
874,Brightwood Park,38.95574765,-77.02487139,D'Brows,4e443c2a1fc752e91040164f,38.95497036211717,-77.02812910079956,Spa
875,Brightwood Park,38.95574765,-77.02487139,New York Dominican Stylist And Spa,4c768489db52b1f7e19e7bdc,38.957074,-77.02835,Cosmetics Shop
876,Brightwood Park,38.95574765,-77.02487139,Sing Long Carryout,4e4e62eebd4101d0d7a900c3,38.953354145814494,-77.02763473337,Chinese Restaurant
877,Brightwood Park,38.95574765,-77.02487139,Cutts-Madison House,4d9b1d88b4fa370402fb940d,38.958694,-77.023138,Historic Site
878,Brightwood Park,38.95574765,-77.02487139,Castello's Fine Dining Restaurant and Live Jazz,59144a316e46503e5f93e41b,38.9530532,-77.0272255,New American Restaurant
879,Brightwood Park,38.95574765,-77.02487139,Johnny's Carryout,501f1ba5e4b099ff77d4ea81,38.956656,-77.020086,Chinese Restaurant
880,Brightwood Park,38.95574765,-77.02487139,Pepperoni Chic,5a875a8f1de7652538222e37,38.952348,-77.027263,Pizza Place
881,Brightwood Park,38.95574765,-77.02487139,WMATA Metrobus Stop 5th & Kennedy,4e1d0d671838f4ab743b3da8,38.956561878589525,-77.01995012641572,Bus Stop
882,Brightwood Park,38.95574765,-77.02487139,Kenny's Carry-Out,4c7e29beb7fbef3bc3203a14,38.956246,-77.01953,Restaurant
883,Brightwood Park,38.95574765,-77.02487139,Kennedy Market,4e11f7c61838f8ad816025e5,38.956255,-77.019422,Convenience Store
884,Brightwood Park,38.95574765,-77.02487139,Bus Stop Gallatin St and Georgia Ave NW,4e1991a4e4cd49a7e3f43a43,38.95188954719585,-77.02749978128539,Bus Station
885,Manor Park,38.96206164,-77.01265712,Peaches Kitchen Restaurant & Catering Service,4d98bb1f9079b1f78b95320a,38.96555920706118,-77.01620873755292,Caribbean Restaurant
886,Manor Park,38.96206164,-77.01265712,Avis Car Rental,556cdc73498e976d79196657,38.96166,-77.009718,Rental Car Location
887,Manor Park,38.96206164,-77.01265712,Budget Car Rental,554e5414498e8688bcbb6ad6,38.961689,-77.009794,Rental Car Location
888,Manor Park,38.96206164,-77.01265712,7-Eleven,4c421462da3dc928b3efc9b9,38.9630189835163,-77.0106866955758,Convenience Store
889,Manor Park,38.96206164,-77.01265712,DC Dynasty,50f48b66e4b0ec32e14a2626,38.9612375708712,-77.00756458253467,Baseball Field
890,Brightwood,38.96637934,-77.02687431,Haydee's Restaurant,4c1683b9cd4bc9b69d874eeb,38.96634786452628,-77.02740826549824,Mexican Restaurant
891,Brightwood,38.96637934,-77.02687431,Subway,4c1130acf1b6a5930a1e7d27,38.967694070838775,-77.0278185943294,Sandwich Place
892,Brightwood,38.96637934,-77.02687431,Wapa Café Boutique,51c8e2aa498ed711013987f0,38.9659444665234,-77.02771383329767,Café
893,Brightwood,38.96637934,-77.02687431,Georgia Avenue Thrift Store,4bf435c7ff90c9b68bf95428,38.96407084037698,-77.02773934975839,Thrift / Vintage Store
894,Brightwood,38.96637934,-77.02687431,Fort Stevens,4b5c9008f964a520c03629e3,38.96421608309354,-77.0292180776596,Historic Site
895,Brightwood,38.96637934,-77.02687431,Oohh's & Aahh's,5a0ce6c38a6f175e86037c11,38.96195,-77.027304,Southern / Soul Food Restaurant
896,Brightwood,38.96637934,-77.02687431,T-Mobile,597207b0e075506cb44a09da,38.968408977423394,-77.02718027316678,Mobile Phone Shop
